 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Age,Team,Lg,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,Pos,Awards,-9999
466,Vidal Bruján#,27,2TM,NL,94,0.268,69,0.318,0.058,0,22.3,6.4,87.2,36.4,27.3,43.9,21.2,0.81,37.9,43.9,18.2,-0.2,-0.10%,-4.17,38.9,66.7,75,H56/974D18,,brujavi01
466,Vidal Bruján#,27,CHC,NL,47,0.224,42,0.294,0.067,0,25.5,2.1,87.2,35.3,20.6,44.1,29.4,0.79,41.2,41.2,17.6,-0.1,-0.10%,-4.51,31.6,66.7,83.3,H5/749D68,,brujavi01
466,Vidal Bruján#,27,BAL,AL,1,0.889,536,1,0,0,0,0,98.1,100,0,100,0,,0,100,0,0,0.00%,0.13,0,,,/8,,brujavi01
466,Vidal Bruján#,27,ATL,NL,47,0.311,97,0.344,0.049,0,19.1,10.6,87.2,37.5,34.4,43.8,12.5,0.82,34.4,46.9,18.8,0,0.00%,0.34,47.1,,66.7,6/H591,,brujavi01
467,Nasim Nuñez#,24,WSN,NL,92,0.323,94,0.254,0.171,4.3,21.7,8.7,86.4,42.2,21.9,48.4,21.9,1.03,15.6,57.8,26.6,0.5,0.10%,2.76,32.1,90,71.4,64H/8D,,nunezna01
468,Jeimer Candelario#,31,CIN,NL,91,0.185,2,0.137,0.1,2.2,31.9,9.9,87.3,28.3,15.1,50.9,28.3,1.04,49.1,28.3,22.6,-0.7,-0.30%,-9.56,6.3,0,25,5/3D,,candeje01
469,Will Wilson,26,CLE,AL,91,0.238,34,0.341,0.051,0,37.4,7.7,80.5,36.7,18.4,30.6,26.5,0.54,22.4,55.1,22.4,-0.5,-0.20%,-5.5,29.2,100,37.5,45/H1D,,wilsowi03
470,Garrett Hampson,30,3TM,NL,91,0.205,14,0.229,0.026,0,31.9,12.1,79.6,19.6,17.6,31.4,27.5,0.53,21.6,58.8,19.6,-0.4,-0.20%,-9.26,50,75,44.4,7H48/695D1,,hampsga01
470,Garrett Hampson,30,ARI,NL,41,0.268,61,0.25,0,0,24.4,22,77.2,22.7,18.2,31.8,31.8,0.58,13.6,68.2,18.2,-0.3,-0.20%,-2.97,58.8,66.7,50,4/H6857,,hampsga01
470,Garrett Hampson,30,CIN,NL,19,0.187,-1,0.25,0.056,0,31.6,5.3,84.1,8.3,16.7,41.7,16.7,0.83,33.3,50,16.7,-0.2,-0.10%,-2.4,0,,0,/748H56D,,hampsga01
470,Garrett Hampson,30,STL,NL,31,0.133,-38,0.188,0.034,0,41.9,3.2,79.6,23.5,17.6,23.5,29.4,0.33,23.5,52.9,23.5,0.1,0.10%,-3.89,60,100,50,7H/986D145,,hampsga01
471,Tim Anderson,32,LAA,AL,90,0.223,33,0.315,0.036,0,32.2,3.3,87.5,36.4,16.4,60,21.8,1.57,20,61.8,18.2,-0.4,-0.20%,-5.98,33.3,50,66.7,46/H,,anderti01
472,Nate Eaton,28,BOS,AL,90,0.334,104,0.371,0.086,1.1,21.1,6.7,88,37.5,18.8,48.4,23.4,0.97,29.7,51.6,18.8,0.1,0.00%,-1.2,42.9,81.8,73.3,95/H871D,,eatonna01
473,DaShawn Keirsey Jr.*,28,MIN,AL,88,0.162,-24,0.143,0.071,2.3,37.5,2.3,85.4,34.6,9.6,50,26.9,1.08,30.8,38.5,30.8,-0.3,-0.10%,-10.43,25,76.9,14.3,9H78/D,,keirsda01
474,Andrew Knizner,30,SFG,NL,88,0.312,101,0.239,0.078,1.1,11.4,8,83.4,23.2,18.8,44.9,23.2,0.84,18.8,56.5,24.6,0.2,-0.10%,1.01,44,,16.7,2/DH,,kniznan01
475,Liover Peguero,24,PIT,NL,88,0.302,79,0.235,0.163,4.5,28.4,6.8,84.6,32.7,7.3,54.5,29.1,1.25,36.4,49.1,14.5,-0.4,0.00%,-5.63,21.7,100,33.3,6/3H4,,pegueli01
476,Ronny Simón#,25,2TM,NL,88,0.271,62,0.281,0.039,0,17,9.1,87,36.9,16.9,50.8,16.9,1.1,30.8,52.3,16.9,-0.4,-0.10%,-4.72,37,100,50,/47D9H6,,simonro01
476,Ronny Simón#,25,MIA,NL,56,0.295,80,0.268,0.043,0,12.5,12.5,85.5,33.3,16.7,50,16.7,1.11,31,57.1,11.9,-0.2,-0.10%,-1.04,33.3,,50,/47D6H,,simonro01
476,Ronny Simón#,25,PIT,NL,32,0.231,32,0.304,0.033,0,25,3.1,89.8,43.5,17.4,52.2,17.4,1.09,30.4,43.5,26.1,-0.2,0.00%,-3.67,44.4,100,50,/97DH,,simonro01
477,Griffin Conine*,27,MIA,NL,86,0.325,107,0.346,0.165,2.3,29.1,8.1,90.9,48.1,29.6,48.1,20.4,0.93,33.3,55.6,11.1,-0.8,-0.30%,-1.64,44,0,37.5,7/9DH,,coningr01
478,Tristan Gray*,29,TBR,AL,86,0.296,86,0.263,0.179,3.5,22.1,7,90.4,44.3,31.1,29.5,27.9,0.43,32.8,57.4,9.8,0.3,0.00%,-2.3,27.3,,42.9,4/635H,,graytr01
479,Brett Harris,27,ATH,AL,84,0.318,99,0.377,0.068,0,25,8.3,81.4,27.8,16.7,48.1,27.8,1,42.6,40.7,16.7,-0.3,0.00%,-2.13,37.9,100,37.5,5/3H,,harribr02
480,Bryce Johnson#,29,SDP,NL,84,0.375,135,0.446,0.092,1.2,22.6,3.6,79.9,33.3,33.3,36.7,13.3,0.76,31.7,55,13.3,-0.5,-0.10%,2.87,20,80,50,78H9,,johnsbr03
481,Cavan Biggio*,30,KCR,AL,83,0.259,56,0.234,0.072,1.2,25.3,13.3,87,36,24,24,46,0.33,34,52,14,-0.4,-0.20%,-4.56,27.6,100,62.5,HD/93745,,biggica01
482,Jorge Mateo,30,BAL,AL,83,0.243,28,0.271,0.089,1.2,36.1,4.8,85.3,36.7,16.3,46.9,28.6,0.88,18.4,61.2,20.4,-1.2,-0.30%,-8.97,25.8,88.2,80,H68/4D517,,mateojo01
483,Bob Seymour*,26,TBR,AL,83,0.25,51,0.333,0.077,1.2,38.6,4.8,89.5,47.8,23.9,50,17.4,1,34.8,45.7,19.6,-0.6,0.00%,-6.03,40,100,28.6,3/DH,,seymobo01
484,Jesse Winker*,31,NYM,NL,81,0.305,92,0.3,0.171,1.2,25.9,11.1,89.5,45.1,21.6,37.3,19.6,0.59,47.1,41.2,11.8,-0.4,-0.30%,-3.4,29.2,100,25,D/H7,,winkeje01
485,Connor Joe,32,2TM,NL,80,0.226,32,0.25,0.057,0,25,8.8,89.3,37.3,28.8,38.5,25,0.63,28.8,46.2,25,-0.8,-0.40%,-10.11,9.5,50,20,9H7/3D8,,joeco01
485,Connor Joe,32,SDP,NL,10,0.07,-78,0,0,0,60,10,93.7,33.3,0,33.3,66.7,0.5,0,33.3,66.7,-0.3,-0.20%,-1.95,0,,100,/H378D,,joeco01
485,Connor Joe,32,CIN,NL,70,0.249,48,0.265,0.066,0,20,8.6,89,37.5,30.6,38.8,22.4,0.63,30.6,46.9,22.4,-0.5,-0.20%,-8.16,10,50,0,97H/3D8,,joeco01
486,Jacob Melton*,24,HOU,AL,78,0.205,11,0.268,0.029,0,37.2,7.7,88.1,43.9,12.2,80.5,7.3,4.13,34.1,53.7,12.2,-0.6,-0.60%,-4.17,30.4,77.8,60,8/7H9,,meltoja01
487,Garrett Mitchell*,26,MIL,NL,78,0.269,58,0.318,0.088,0,32.1,9,87.8,42.2,24.4,44.4,20,0.87,26.7,48.9,24.4,0.1,0.10%,-1.93,40.9,100,42.9,8/H,,mitchga01
488,Hayden Senger,28,NYM,NL,78,0.19,11,0.255,0.014,0,28.2,3.8,85.9,38.5,26.9,40.4,17.3,0.75,23.1,55.8,21.2,-0.8,-0.60%,-9.53,44.4,,62.5,2/H,,sengeha01
489,Jhonny Pereda,29,2TM,AL,78,0.301,88,0.354,0.087,0,26.9,10.3,88,44.9,20.4,57.1,12.2,1.4,28.6,49,22.4,-0.1,-0.10%,-3.09,16,,25,2/1H,,peredjh01
489,Jhonny Pereda,29,ATH,AL,46,0.257,56,0.259,0.05,0,28.3,13,89.2,48.1,22.2,66.7,11.1,2,33.3,48.1,18.5,-0.1,-0.10%,-1.42,23.1,,40,2/1H,,peredjh01
489,Jhonny Pereda,29,MIN,AL,32,0.367,135,0.476,0.138,0,25,6.3,86.7,40.9,18.2,45.5,13.6,0.91,22.7,50,27.3,0,0.00%,-1.67,8.3,,0,2,,peredjh01
490,Jorge Barrosa#,24,ARI,NL,77,0.17,-7,0.176,0.085,1.3,28.6,2.6,85.8,30.8,19.2,42.3,34.6,0.79,32.7,57.7,9.6,-1.1,-0.40%,-9.93,50,,16.7,87/H9D,,barrojo01
491,Eric Haase,32,MIL,NL,77,0.285,76,0.378,0.129,2.6,40.3,5.2,81.8,22.5,20,47.5,25,0.95,27.5,62.5,10,-0.3,-0.20%,-0.1,45,,66.7,2/DH,,haaseer01
492,Johnathan Rodríguez,25,CLE,AL,77,0.286,75,0.255,0.169,2.6,28.6,7.8,92.1,55.1,24.5,59.2,14.3,1.45,26.5,46.9,26.5,-0.4,0.00%,-1.56,22.2,100,0,9/H7D,,rodrijo10
493,Seth Brown*,32,ATH,AL,76,0.265,60,0.268,0.077,1.3,30.3,11.8,87.2,40.5,23.8,33.3,35.7,0.5,33.3,47.6,19,-0.9,-0.40%,-8.05,20.8,100,66.7,H7/89D,,brownse01
494,Blake Dunn,26,CIN,NL,75,0.27,60,0.235,0.083,1.3,33.3,10.7,85.2,37.1,22.9,57.1,11.4,1.54,17.1,54.3,28.6,-0.1,-0.10%,-1.31,36,50,0,97/8HD,,dunnbl01
495,Will Robertson*,27,2TM,AL,75,0.149,-22,0.205,0.014,0,36,2.7,85.1,31.8,27.3,29.5,22.7,0.42,38.6,43.2,18.2,-0.6,-0.10%,-4.6,14.3,,100,7/9H8D,,roberwi02
495,Will Robertson*,27,TOR,AL,12,0.191,6,0.333,0,0,58.3,8.3,92.9,66.7,33.3,33.3,0,0.5,100,0,0,-0.2,-0.10%,-1.22,0,,100,/789,,roberwi02
495,Will Robertson*,27,CHW,AL,63,0.141,-27,0.195,0.017,0,31.7,1.6,84.5,29.3,26.8,29.3,24.4,0.41,34.1,46.3,19.5,-0.4,0.00%,-3.39,18.2,,100,7/9HD,,roberwi02
496,Jordan Lawlar,22,ARI,NL,74,0.251,45,0.293,0.106,0,35.1,8.1,85.3,34.1,29.3,34.1,24.4,0.56,34.1,58.5,7.3,-0.1,-0.10%,-1.19,45,100,66.7,5H/D46,,lawlajo01
497,Blaine Crim,28,2TM,2LG,74,0.308,86,0.235,0.262,6.8,37.8,8.1,92.2,53.8,30.8,30.8,30.8,0.44,20.5,61.5,17.9,0,-0.10%,0.57,33.3,,60,3/DH,,crimbl01
497,Blaine Crim,28,TEX,AL,13,0.108,-38,0,0,0,46.2,7.7,85.8,20,0,60,20,1.5,20,40,40,-0.2,-0.10%,-2.27,50,,0,/3DH,,crimbl01
497,Blaine Crim,28,COL,NL,61,0.351,112,0.276,0.315,8.2,36.1,8.2,93.2,58.8,35.3,26.5,32.4,0.36,20.6,64.7,14.7,0.1,0.00%,2.84,30.8,,75,3/D,,crimbl01
498,Jacob Amaya,26,CHW,AL,73,0.125,-45,0.132,0.015,0,21.9,4.1,85.5,29.6,22.2,46.3,16.7,0.96,14.8,57.4,27.8,-0.6,-0.20%,-9.17,53.8,100,60,6/H14,,amayaja01
499,Sean Bouchard,29,COL,NL,73,0.235,32,0.263,0.076,1.4,37,9.6,86.6,30.8,28.2,38.5,25.6,0.63,28.2,53.8,17.9,-0.5,0.00%,-3.66,35.3,50,28.6,9H/D73,,bouchse01
500,Andrés Chaparro,26,WSN,NL,73,0.231,42,0.25,0.076,1.4,30.1,6.8,86,37.8,22.2,42.2,20,0.73,35.6,48.9,15.6,-0.9,-0.10%,-3.82,16.7,,0,3/HD,,chapaan01
501,Everson Pereira,24,TBR,AL,73,0.227,32,0.194,0.108,2.7,38.4,9.6,90,43.2,21.1,42.1,31.6,0.73,31.6,52.6,15.8,-0.6,-0.10%,-4.42,31.3,100,25,8/H9,,pereiev01
502,Anthony Seigler*,26,MIL,NL,73,0.248,44,0.255,0.016,0,21.9,11,85.9,37.5,29.2,43.8,20.8,0.88,31.3,50,18.8,-0.4,-0.30%,-4.14,28.6,100,62.5,5H/123D,,seiglan01
503,Tim Elko,26,CHW,AL,72,0.241,44,0.152,0.194,5.6,41.7,6.9,90.8,48.6,5.4,59.5,27,1.47,24.3,51.4,24.3,-0.7,0.00%,-5.71,18.2,100,100,3/DH,,elkoti01
504,Nick Yorke,23,PIT,NL,72,0.273,64,0.283,0.087,1.4,20.8,4.2,85.5,40.4,18.5,53.7,20.4,1.16,24.1,48.1,27.8,-0.1,0.00%,-0.71,33.3,100,100,4/395H,,yorkeni01
505,José Fermín,26,STL,NL,70,0.358,137,0.327,0.133,1.4,14.3,11.4,83.2,29.4,27.5,33.3,25.5,0.57,31.4,52.9,15.7,0.2,0.10%,3.24,14.8,50,0,4/H579D,,fermijo01
506,Matthew Lugo,24,LAA,AL,70,0.295,83,0.293,0.232,5.7,34.3,0,88.2,42.2,17.8,53.3,22.2,1.14,35.6,42.2,22.2,-0.3,0.00%,-2.92,29.4,,50,8H/97,,lugoma01
507,Carter Jensen*,21,KCR,AL,69,0.399,162,0.333,0.25,4.3,17.4,13,95.4,58.3,33.3,45.8,16.7,0.85,43.8,43.8,12.5,0.1,0.00%,4.49,37.5,,33.3,2D/H,,jenseca01
508,Moisés Ballesteros*,21,CHC,NL,66,0.39,159,0.349,0.175,3,18.2,13.6,89.1,33.3,24.4,62.2,13.3,1.65,31.1,51.1,17.8,0.2,0.10%,5.42,41.7,,33.3,D/H32,,ballemo01
509,Gustavo Campero#,27,LAA,AL,66,0.282,69,0.171,0.172,4.5,21.2,7.6,84,22.7,20.5,43.2,29.5,0.79,31.8,47.7,20.5,-0.1,-0.20%,-3.13,35.3,80,83.3,9/H78D,,campegu01
510,Jorbit Vivas*,24,NYY,AL,66,0.241,44,0.19,0.089,1.5,19.7,7.6,85.9,37.2,27.9,39.5,20.9,0.65,30.2,60.5,9.3,0,0.00%,-3.19,31.3,,0,45/H,,vivasjo01
511,Nathan Church*,24,STL,NL,65,0.249,50,0.237,0.071,1.5,27.7,4.6,86.2,41.5,9.8,61,19.5,1.79,19.5,58.5,22,-0.3,0.00%,-2.72,44.4,100,37.5,8/97H,,churcna01
512,Jarred Kelenic*,25,ATL,NL,65,0.23,44,0.229,0.133,3.1,35.4,7.7,87.6,37.8,5.4,43.2,35.1,0.8,37.8,51.4,10.8,-0.9,-0.40%,-8.8,35.7,0,40,9/H7D,,kelenja01
513,MJ Melendez*,26,KCR,AL,65,0.15,-20,0.111,0.083,1.5,35.4,4.6,90.9,45.9,13.5,32.4,40.5,0.48,45.9,51.4,2.7,-1.1,-0.60%,-8.93,36.4,,33.3,7/9HD,,melenmj01
514,Nick Maton*,28,CHW,AL,63,0.264,69,0.212,0.148,3.2,30.2,14.3,89,37.1,22.9,20,42.9,0.25,37.1,54.3,8.6,-0.4,-0.10%,-2.43,17.6,0,100,D/H3479,,matonni01
515,Brett Wisely*,26,2TM,NL,63,0.265,70,0.231,0.13,1.6,22.2,11.1,85.1,31,21.4,23.8,35.7,0.33,31,50,19,-0.3,-0.20%,-1.13,19,50,40,4/H56D,,wiselbr01
515,Brett Wisely*,26,SFG,NL,54,0.27,75,0.243,0.146,1.9,18.5,7.4,84.9,32.5,22.5,20,37.5,0.27,30,50,20,-0.3,-0.20%,-1.22,22.2,50,40,4/H56D,,wiselbr01
515,Brett Wisely*,26,ATL,NL,9,0.232,41,0,0,0,44.4,33.3,89.5,0,0,100,0,,50,50,0,0,0.00%,0.1,0,,,/4H,,wiselbr01
516,Maximo Acosta,22,MIA,NL,61,0.305,97,0.235,0.185,4.9,27.9,9.8,93.5,56.8,13.5,48.6,35.1,0.95,32.4,59.5,8.1,-0.2,0.00%,-1.89,26.7,33.3,50,May-46,,acostma02
517,Oscar González,27,SDP,NL,61,0.209,26,0.283,0.017,0,21.3,3.3,89.1,45.7,23.9,52.2,21.7,1.09,30.4,50,19.6,-1,-0.60%,-7.2,12.5,0,25,7/9HD,,gonzaos01
518,Sam Hilliard*,31,COL,NL,61,0.325,94,0.308,0.216,3.3,37.7,16.4,91.3,57.1,10.7,46.4,28.6,0.93,28.6,60.7,10.7,-0.1,0.00%,-0.37,30,66.7,75,/7H89D,,hillisa01
519,Joey Wiemer,26,MIA,NL,61,0.297,82,0.323,0.2,4.9,37.7,3.3,91.4,61.8,23.5,47.1,29.4,0.89,55.9,32.4,11.8,-0.6,0.00%,-2.03,23.5,,33.3,9/H7,,wiemejo01
520,Jonny DeLuca,26,TBR,AL,59,0.365,119,0.432,0.123,0,22,3.4,85.6,31.8,22.7,45.5,25,0.83,31.8,61.4,6.8,0.1,0.10%,1.74,22.7,100,0,8/HD,,delucjo01
521,Ryan Noda*,29,2TM,AL,59,0.214,20,0.19,0.064,1.7,42.4,18.6,87.1,34.8,17.4,30.4,30.4,0.47,43.5,34.8,21.7,-0.1,0.00%,-4.94,12.5,100,50,3/9DH,,nodary01
521,Ryan Noda*,29,CHW,AL,45,0.232,37,0.143,0.088,2.2,42.2,22.2,83.6,31.3,12.5,31.3,31.3,0.5,50,18.8,31.3,-0.3,0.00%,-3.59,15.4,,50,3/D9H,,nodary01
521,Ryan Noda*,29,BAL,AL,14,0.156,-37,0.286,0,0,42.9,7.1,95.2,42.9,28.6,28.6,28.6,0.4,28.6,71.4,0,0.2,0.00%,-1.35,0,100,,/9HD,,nodary01
522,Sam Huff,27,SFG,NL,58,0.264,67,0.333,0.132,3.4,43.1,6.9,89.3,37.9,27.6,48.3,24.1,0.93,27.6,48.3,24.1,-0.3,-0.20%,-5.78,23.1,,33.3,2,,huffsa01
523,Sal Stewart,21,CIN,NL,58,0.351,115,0.257,0.291,8.6,25.9,5.2,95.4,53.8,22.5,35,40,0.54,32.5,50,17.5,-0.1,-0.20%,1.34,50,,50,3/5H,,stewasa02
524,Endy Rodríguez#,25,PIT,NL,57,0.219,35,0.237,0.077,0,24.6,8.8,92.2,45.9,23.7,34.2,34.2,0.52,42.1,44.7,13.2,-0.5,-0.20%,-5.07,35.7,0,50,3/2H,,rodrien01
525,Tyler Tolbert,27,KCR,AL,57,0.392,105,0.325,0.1,1.8,19.3,1.8,85.7,38.1,33.3,31,26.2,0.48,16.7,59.5,23.8,-0.3,-0.10%,-0.51,40,91.3,50,H87/4695D,,tolbety01
526,Daniel Johnson*,29,2TM,2LG,57,0.256,61,0.231,0.113,1.8,22.8,7,87.8,42.5,20,42.5,22.5,0.77,25,57.5,17.5,-0.7,-0.20%,-3.78,60,66.7,40,H9/87,,johnsda07
526,Daniel Johnson*,29,SFG,NL,31,0.257,57,0.2,0.172,3.2,25.8,6.5,84.5,28.6,9.5,42.9,28.6,0.75,19,61.9,19,-0.2,-0.10%,-1.51,66.7,100,0,/H897,,johnsda07
526,Daniel Johnson*,29,BAL,AL,26,0.255,66,0.263,0.042,0,19.2,7.7,91.5,57.9,31.6,42.1,15.8,0.8,31.6,52.6,15.8,-0.5,0.00%,-2.27,57.1,50,50,/H798,,johnsda07
527,Jerar Encarnación,27,SFG,NL,56,0.251,55,0.237,0.164,3.6,26.8,1.8,90.8,45,30,50,20,1,30,50,20,-0.8,-0.50%,-4.84,30,100,33.3,9/H73,,encarje01
528,Zack Short,30,HOU,AL,56,0.278,78,0.3,0.16,3.6,32.1,7.1,81,39.4,15.2,33.3,30.3,0.58,21.2,63.6,15.2,0,0.10%,-0.48,43.8,0,71.4,6/HD,,shortza01
529,Stuart Fairchild,29,ATL,NL,55,0.281,76,0.306,0.118,0,27.3,7.3,80.2,36.1,8.3,30.6,33.3,0.55,30.6,47.2,22.2,-0.6,-0.20%,-3.15,31.8,66.7,62.5,9H/D78,,faircst01
530,Jace Jung*,24,DET,AL,55,0.181,1,0.161,0,0,29.1,12.7,88.3,38.7,22.6,48.4,12.9,0.94,32.3,51.6,16.1,-0.2,-0.20%,-3.33,57.1,,80,5/H,,jungja01
531,Drew Millas#,27,WSN,NL,55,0.357,126,0.357,0.143,0,12.7,7.3,83.1,22.7,30.2,46.5,16.3,0.91,27.9,46.5,25.6,0.5,0.00%,7.03,30,100,40,2/DH,,milladr01
532,Luke Maile,34,KCR,AL,54,0.318,99,0.357,0.111,1.9,29.6,13,86.3,46.7,29,38.7,22.6,0.71,12.9,64.5,22.6,-0.1,-0.10%,1.08,29.4,100,40,2/H1,,mailelu01
533,Ryan Fitzgerald*,31,MIN,AL,53,0.331,105,0.147,0.261,7.5,15.1,13.2,87.8,35.1,10.5,39.5,36.8,0.71,39.5,52.6,7.9,-0.2,0.00%,1.93,31.6,100,66.7,/46H513D,,fitzgry01
534,Luis Vázquez,25,BAL,AL,53,0.206,17,0.2,0.08,1.9,26.4,5.7,86.5,44.4,19.4,47.2,25,1,19.4,63.9,16.7,-0.2,0.00%,-2.98,33.3,100,33.3,56/H143D,,vazqulu01
535,Zach Cole*,24,HOU,AL,52,0.382,137,0.348,0.298,7.7,38.5,9.6,88.1,48.1,11.1,48.1,33.3,1,25.9,66.7,7.4,0.5,0.50%,5.7,38.5,100,50,/798H,,coleza01
536,Bryan De La Cruz,28,ATL,NL,50,0.232,37,0.31,0.021,0,36,6,91.5,51.7,24.1,37.9,34.5,0.61,27.6,41.4,31,-0.4,-0.10%,-4.63,8.3,100,25,7/H9D,,delacbr01
537,Travis Jankowski*,34,3TM,2LG,50,0.26,53,0.324,0.044,0,24,6,79.9,34.3,20,54.3,11.4,1.46,22.9,62.9,14.3,0,-0.10%,-2.88,40,100,50,9H/781D,,jankotr01
537,Travis Jankowski*,34,2TM,AL,49,0.26,53,0.324,0.044,0,24.5,6.1,81.7,35.3,20.6,55.9,11.8,1.46,23.5,61.8,14.7,0,-0.10%,-2.8,38.9,100,42.9,9/H78,,jankotr01
537,Travis Jankowski*,34,CHW,AL,15,0.217,29,0.273,0,0,20,6.7,80.8,18.2,18.2,36.4,27.3,0.67,18.2,54.5,27.3,-0.2,-0.10%,-1.32,20,,0,/9H8,,jankotr01
537,Travis Jankowski*,34,TBR,AL,34,0.279,64,0.348,0.065,0,26.5,5.9,82.1,43.5,21.7,65.2,4.3,2.14,26.1,65.2,8.7,0.2,0.00%,-1.48,46.2,100,50,/97H,,jankotr01
537,Travis Jankowski*,34,NYM,NL,1,,,,,0,0,0,20.9,0,0,0,0,,0,100,0,0,0.00%,-0.09,,,100,/H179D,,jankotr01
538,Richie Palacios*,28,TBR,AL,48,0.389,140,0.394,0.119,2.1,18.8,10.4,89.9,44.1,32.4,41.2,23.5,0.7,32.4,58.8,8.8,-0.2,0.00%,-1.3,47.4,100,33.3,/473DH9,,palacri01
539,George Valera*,24,CLE,AL,48,0.328,108,0.269,0.195,4.2,27.1,14.6,91.1,42.9,21.4,50,21.4,1,32.1,57.1,10.7,-0.3,0.10%,-0.2,35.7,,50,D/9H,,valerge01
540,Maverick Handley,27,BAL,AL,47,0.103,-59,0.125,0,0,38.3,4.3,79.1,34.6,15.4,50,23.1,1.18,19.2,61.5,19.2,-0.3,-0.10%,-5.62,33.3,,0,2/H,,handlma01
541,Brice Matthews,23,HOU,AL,47,0.306,87,0.167,0.286,8.5,42.6,4.3,83.6,43.5,12.5,33.3,37.5,0.57,33.3,62.5,4.2,0.5,0.40%,1,33.3,100,100,4/H5,,matthbr01
542,Jared Young*,29,NYM,NL,47,0.302,92,0.167,0.302,8.5,34,4.3,84.6,39.3,21.4,28.6,35.7,0.4,39.3,39.3,21.4,0,-0.10%,-0.93,11.1,,33.3,D/H137,,youngja02
543,Logan Davidson#,27,2TM,AL,47,0.218,24,0.316,0.119,2.1,46.8,6.4,79,27.3,9.1,45.5,27.3,1.11,27.3,59.1,13.6,-0.1,0.00%,-2.45,20,,0,3/H514,,davidlo01
543,Logan Davidson#,27,ATH,AL,24,0.216,23,0.375,0.05,0,50,12.5,77.4,33.3,11.1,44.4,22.2,1,33.3,44.4,22.2,-0.1,0.00%,-1.87,14.3,,,/35H4,,davidlo01
543,Logan Davidson#,27,LAA,AL,23,0.22,26,0.273,0.182,4.3,43.5,0,80.1,23.1,7.7,46.2,30.8,1.2,23.1,69.2,7.7,0,0.00%,-0.58,33.3,,0,/3H1,,davidlo01
544,Jimmy Crooks*,23,STL,NL,46,0.19,12,0.185,0.111,2.2,37,0,89.6,39.3,17.9,35.7,35.7,0.56,32.1,50,17.9,-0.4,0.00%,-5.93,33.3,,50,2/DH,,crookji01
545,Austin Barnes,35,LAD,NL,44,0.227,34,0.321,0.071,0,31.8,2.3,79.5,20.7,31,44.8,13.8,0.87,24.1,58.6,17.2,-0.6,-0.40%,-5.5,40,,60,2/3DH,,barneau01
546,Rece Hinds,24,CIN,NL,44,0.175,-9,0.15,0.163,4.5,47.7,2.3,92.5,50,9.1,63.6,22.7,1.75,40.9,45.5,13.6,-0.5,-0.20%,-5.65,100,,25,9/H,,hindsre01
547,Ryan Kreidler,27,DET,AL,44,0.162,-27,0.211,0,0,43.2,9.1,83.1,28.6,14.3,38.1,38.1,0.73,28.6,66.7,4.8,-0.5,-0.30%,-3.53,62.5,100,60,8,,kreidry01
548,Trenton Brooks*,29,SDP,NL,43,0.198,13,0.185,0.122,2.3,30.2,4.7,87.3,35.7,17.9,42.9,28.6,0.8,42.9,35.7,21.4,-1,-0.70%,-8.62,50,,25,HD/7,,brooktr01
549,Denzer Guzmán,21,LAA,AL,43,0.24,43,0.333,0.167,4.7,51.2,2.3,86.5,45,15,35,30,0.54,25,60,15,-0.6,0.00%,-5.43,28.6,,100,6,,guzmade01
550,Dustin Harris*,25,TEX,AL,43,0.258,76,0.269,0.15,2.3,30.2,7,86.8,25.9,22.2,40.7,25.9,0.69,37,37,25.9,-0.2,-0.20%,-2.48,33.3,50,66.7,/7H89D,,harridu01
551,Kevin Pillar,36,TEX,AL,43,0.213,26,0.257,0.047,0,18.6,0,86.1,20,22.9,42.9,25.7,0.75,37.1,45.7,17.1,-0.4,-0.20%,-2.02,66.7,100,66.7,/8H9D7,,pillake01
552,Alan Trejo,29,COL,NL,43,0.183,-9,0.206,0.05,0,16.3,2.3,86.3,28.6,11.4,40,45.7,0.7,28.6,62.9,8.6,-0.7,0.00%,-7.52,37.5,,100,1-Jun,,trejoal01
553,Daz Cameron,28,MIL,NL,42,0.229,32,0.259,0.098,2.4,31,2.4,91.9,32.1,21.4,32.1,35.7,0.47,25,64.3,10.7,-0.4,-0.20%,-3.58,46.2,100,50,9H/7,,camerda01
554,Matt Gorski,27,PIT,NL,42,0.241,52,0.261,0.195,4.8,38.1,2.4,85.3,32,20,44,28,0.79,28,56,16,-0.4,-0.10%,-4.58,0,0,0,3/H87,,gorskma01
555,Luken Baker,28,STL,NL,41,0.318,102,0.333,0.088,0,24.4,17.1,94.5,54.2,20.8,37.5,20.8,0.6,33.3,45.8,20.8,-0.3,-0.20%,-2.28,20,,57.1,DH/3,,bakerlu01
556,Kris Bryant,33,COL,NL,41,0.183,-7,0.231,0.051,0,31.7,4.9,90.8,34.6,30.8,38.5,30.8,0.63,38.5,42.3,19.2,-0.6,-0.30%,-7.4,25,,,D/H,,bryankr01
557,Oliver Dunn*,27,MIL,NL,41,0.196,4,0.231,0.056,0,26.8,4.9,80.7,32.1,28.6,42.9,14.3,1,28.6,50,21.4,-0.3,-0.10%,-2.5,44.4,100,40,5/3H,,dunnol01
